user_id,segment,cylinder_size_kg,signup_timestamp,subscription_status,account_lifecycle_status,user_latitude,user_longitude,launch_zone,state
USR_20915,Household,12.5,2026-02-12,Free Tier,Active,6.557935114405638,3.401884392648948,Gbagada Estate,Lagos
USR_20916,Household,12.5,2026-02-08,Free Tier,Active,6.548629870977193,3.389095983997367,Gbagada Estate,Lagos
USR_20917,Business,25.0,2026-02-18,Premium Paid,Active,6.621284991475708,3.371983863039317,Magodo Phase 2,Lagos
USR_20918,Household,12.5,2026-04-23,Premium Paid,Active,6.629279554992274,3.3822072837691066,Magodo Phase 2,Lagos
USR_20919,Household,6.0,2026-01-12,Free Tier,Active,6.553340479043852,3.4005302445064647,Gbagada Estate,Lagos
USR_20920,Business,25.0,2026-04-19,Premium Paid,Retained,6.5562851903197386,3.4049431629685527,Gbagada Estate,Lagos
USR_20921,Household,6.0,2026-01-10,Premium Paid,Active,6.621600048282464,3.37170893359581,Magodo Phase 2,Lagos
USR_20922,Business,50.0,2026-03-12,Free Tier,Active,6.6184006983628105,3.376923845585644,Magodo Phase 2,Lagos
USR_20923,Household,12.5,2026-04-20,Free Tier,Active,6.553182964054644,3.3972024154196987,Gbagada Estate,Lagos
USR_20924,Household,12.5,2026-02-24,Free Tier,Retained,6.5460227467817935,3.402772074813804,Gbagada Estate,Lagos
USR_20925,Household,12.5,2026-01-01,Free Tier,Active,6.617374733759638,3.3701390726041742,Magodo Phase 2,Lagos
USR_20926,Household,12.5,2026-02-18,Premium Paid,Active,6.621355166405547,3.370755566832356,Magodo Phase 2,Lagos
USR_20927,Household,6.0,2026-02-05,Free Tier,Active,6.5558771653461605,3.3958292667866896,Gbagada Estate,Lagos
USR_20928,Household,12.5,2026-01-21,Free Tier,Active,6.622078234451855,3.3769433864320804,Magodo Phase 2,Lagos
USR_20929,Household,12.5,2026-02-06,Free Tier,Active,6.617170710449636,3.3693150324573105,Magodo Phase 2,Lagos
USR_20930,Household,12.5,2026-04-26,Free Tier,Suspended,6.630708438057472,3.3748744740566283,Magodo Phase 2,Lagos
USR_20931,Household,6.0,2026-01-24,Free Tier,Active,6.621341872192651,3.3669122430054568,Magodo Phase 2,Lagos
USR_20932,Business,50.0,2026-02-24,Free Tier,Active,6.428059526051747,3.42298339443222,Lekki Phase 1,Lagos
USR_20933,Household,6.0,2026-01-25,Free Tier,Active,6.429276817419093,3.4260406233864575,Lekki Phase 1,Lagos
USR_20934,Household,12.5,2026-01-07,Free Tier,Active,6.5477496366998205,3.3934444626846125,Gbagada Estate,Lagos
USR_20935,Household,12.5,2026-04-16,Free Tier,Active,6.434314609304608,3.4308434123368676,Lekki Phase 1,Lagos
USR_20936,Household,6.0,2026-03-22,Free Tier,Active,6.615818654947346,3.376152991090104,Magodo Phase 2,Lagos
USR_20937,Business,50.0,2026-04-03,Free Tier,Active,6.422383525054792,3.4131014633670995,Lekki Phase 1,Lagos
USR_20938,Household,6.0,2026-04-04,Free Tier,Active,6.550710066762522,3.3912737525036842,Gbagada Estate,Lagos
USR_20939,Household,12.5,2026-03-12,Premium Paid,Active,6.558398661468685,3.399074508273429,Gbagada Estate,Lagos
USR_20940,Household,12.5,2026-04-07,Free Tier,Active,6.547076689419806,3.38858483176811,Gbagada Estate,Lagos
USR_20941,Household,6.0,2026-03-12,Free Tier,Active,6.434263140980484,3.415423888123285,Lekki Phase 1,Lagos
USR_20942,Household,6.0,2026-01-24,Free Tier,Active,6.430224332844415,3.4186384382615347,Lekki Phase 1,Lagos
USR_20943,Household,12.5,2026-01-11,Free Tier,Active,6.4298097187663,3.4182130725396465,Lekki Phase 1,Lagos
USR_20944,Household,6.0,2026-03-14,Free Tier,Active,6.545938791213845,3.392859000171155,Gbagada Estate,Lagos
USR_20945,Household,6.0,2026-01-12,Free Tier,Active,6.616861171329582,3.3747603870487928,Magodo Phase 2,Lagos
USR_20946,Household,6.0,2026-02-04,Free Tier,Active,6.626265675668523,3.371476121498927,Magodo Phase 2,Lagos
USR_20947,Business,50.0,2026-03-04,Premium Paid,Active,6.544441398706012,3.398778747285295,Gbagada Estate,Lagos
USR_20948,Business,25.0,2026-03-09,Premium Paid,Active,6.556315189787179,3.407657409880036,Gbagada Estate,Lagos
USR_20949,Household,6.0,2026-04-10,Free Tier,Active,6.555989416061864,3.397823451187563,Gbagada Estate,Lagos
USR_20950,Household,6.0,2026-04-02,Free Tier,Active,6.5556680325179535,3.4069580125972405,Gbagada Estate,Lagos
USR_20951,Household,6.0,2026-02-26,Free Tier,Active,6.629667562912033,3.372659574667276,Magodo Phase 2,Lagos
USR_20952,Household,6.0,2026-01-13,Free Tier,Retained,6.422845087273142,3.4171526722473216,Lekki Phase 1,Lagos
USR_20953,Business,25.0,2026-01-23,Free Tier,Active,6.428188420794304,3.4267809890245715,Lekki Phase 1,Lagos
USR_20954,Household,12.5,2026-03-24,Free Tier,Active,6.623164384143659,3.367555927916562,Magodo Phase 2,Lagos
USR_20955,Household,6.0,2026-04-16,Premium Paid,Active,6.4325716140088,3.428019402573419,Lekki Phase 1,Lagos
USR_20956,Household,12.5,2026-04-11,Free Tier,Suspended,6.618889957302394,3.379482514785667,Magodo Phase 2,Lagos
USR_20957,Household,12.5,2026-02-08,Free Tier,Active,6.426631838021088,3.429682387114549,Lekki Phase 1,Lagos
USR_20958,Household,12.5,2026-03-29,Free Tier,Active,6.630004511163214,3.3767086399661927,Magodo Phase 2,Lagos
USR_20959,Household,12.5,2026-03-21,Free Tier,Active,6.431930110916271,3.429566994020442,Lekki Phase 1,Lagos
USR_20960,Household,12.5,2026-04-07,Free Tier,Active,6.554114340201565,3.3946650148097763,Gbagada Estate,Lagos
USR_20961,Household,6.0,2026-01-12,Free Tier,Active,6.559273322758192,3.392801325095694,Gbagada Estate,Lagos
USR_20962,Household,6.0,2026-02-03,Free Tier,Active,6.425870622960121,3.429214544742136,Lekki Phase 1,Lagos
USR_20963,Household,6.0,2026-03-12,Free Tier,Active,6.627588446805387,3.37427622010495,Magodo Phase 2,Lagos
USR_20964,Household,6.0,2026-03-16,Free Tier,Active,6.422394890048166,3.4190193678166447,Lekki Phase 1,Lagos
USR_20965,Household,12.5,2026-01-31,Premium Paid,Active,6.423782082984548,3.415421785758877,Lekki Phase 1,Lagos
USR_20966,Household,12.5,2026-04-03,Free Tier,Active,6.559066658271313,3.3934413977370035,Gbagada Estate,Lagos
USR_20967,Household,12.5,2026-03-03,Premium Paid,Active,6.622183349403355,3.373917188936722,Magodo Phase 2,Lagos
USR_20968,Household,12.5,2026-01-13,Free Tier,Active,6.5638415475727125,3.3962218448829646,Gbagada Estate,Lagos
USR_20969,Household,12.5,2026-01-31,Free Tier,Active,6.419699649655935,3.413696515051442,Lekki Phase 1,Lagos
USR_20970,Household,12.5,2026-01-02,Premium Paid,Retained,6.556015074427061,3.4003872710347656,Gbagada Estate,Lagos
USR_20971,Business,25.0,2026-04-13,Free Tier,Active,6.621475179809653,3.3748368738462404,Magodo Phase 2,Lagos
USR_20972,Household,6.0,2026-01-15,Free Tier,Active,6.419178651656817,3.4222309302077853,Lekki Phase 1,Lagos
USR_20973,Household,12.5,2026-02-26,Free Tier,Active,6.428194789507606,3.4148909863711387,Lekki Phase 1,Lagos
USR_20974,Household,6.0,2026-03-16,Free Tier,Active,6.546276787722219,3.39087144981199,Gbagada Estate,Lagos
USR_20975,Household,12.5,2026-02-03,Free Tier,Suspended,6.615120564929825,3.378394163910735,Magodo Phase 2,Lagos
USR_20976,Household,6.0,2026-04-13,Premium Paid,Active,6.617029653048059,3.371228603043749,Magodo Phase 2,Lagos
USR_20977,Household,12.5,2026-03-09,Free Tier,Active,6.6165714428830285,3.3853567060889698,Magodo Phase 2,Lagos
USR_20978,Household,12.5,2026-03-16,Premium Paid,Active,6.630192349263036,3.3708098967470304,Magodo Phase 2,Lagos
USR_20979,Household,6.0,2026-01-29,Free Tier,Active,6.619651325878443,3.3703978568461,Magodo Phase 2,Lagos
USR_20980,Household,12.5,2026-03-07,Free Tier,Active,6.427937519189216,3.412292210649485,Lekki Phase 1,Lagos
USR_20981,Household,6.0,2026-01-16,Free Tier,Active,6.4315273601779355,3.4223631629963527,Lekki Phase 1,Lagos
USR_20982,Household,12.5,2026-02-08,Free Tier,Active,6.631072778566022,3.369487853686568,Magodo Phase 2,Lagos
USR_20983,Household,12.5,2026-03-18,Premium Paid,Active,6.6291821849212225,3.382039220289334,Magodo Phase 2,Lagos
USR_20984,Household,12.5,2026-02-06,Free Tier,Active,6.420643623784337,3.4198711844828824,Lekki Phase 1,Lagos
USR_20985,Household,12.5,2026-03-22,Free Tier,Suspended,6.4215030528228905,3.416994410009151,Lekki Phase 1,Lagos
USR_20986,Household,6.0,2026-01-21,Free Tier,Active,6.61836492349661,3.377324727880515,Magodo Phase 2,Lagos
USR_20987,Household,12.5,2026-02-13,Free Tier,Active,6.62132821863521,3.385154656080126,Magodo Phase 2,Lagos
USR_20988,Household,12.5,2026-01-19,Free Tier,Active,6.42062740283894,3.431373842697004,Lekki Phase 1,Lagos
USR_20989,Household,12.5,2026-03-12,Free Tier,Active,6.548812772804285,3.403857478727637,Gbagada Estate,Lagos
USR_20990,Household,6.0,2026-04-12,Free Tier,Active,6.550979398523456,3.3912616279083463,Gbagada Estate,Lagos
USR_20991,Household,12.5,2026-01-08,Premium Paid,Active,6.561357783704924,3.3945772179847293,Gbagada Estate,Lagos
USR_20992,Household,12.5,2026-03-18,Free Tier,Active,6.431277108084537,3.4232288737017327,Lekki Phase 1,Lagos
USR_20993,Household,6.0,2026-04-11,Free Tier,Active,6.427535126187817,3.4218163894529705,Lekki Phase 1,Lagos
USR_20994,Household,12.5,2026-03-07,Free Tier,Active,6.432744758281846,3.4136554582824687,Lekki Phase 1,Lagos
USR_20995,Household,6.0,2026-02-10,Free Tier,Active,6.557563613239158,3.406316242027972,Gbagada Estate,Lagos
USR_20996,Business,25.0,2026-03-16,Free Tier,Active,6.614255763940397,3.369013066784673,Magodo Phase 2,Lagos
USR_20997,Household,12.5,2026-03-29,Free Tier,Active,6.43243263873404,3.4206456329648924,Lekki Phase 1,Lagos
USR_20998,Business,25.0,2026-03-11,Free Tier,Active,6.426170972416274,3.414639332690885,Lekki Phase 1,Lagos
USR_20999,Household,12.5,2026-03-02,Free Tier,Active,6.428235400814356,3.4144309062239273,Lekki Phase 1,Lagos
USR_21000,Household,12.5,2026-01-26,Free Tier,Active,6.55373240912621,3.4036723059792333,Gbagada Estate,Lagos
USR_21001,Household,6.0,2026-03-12,Free Tier,Active,6.618265287157743,3.3758157233635946,Magodo Phase 2,Lagos
USR_21002,Business,25.0,2026-04-13,Free Tier,Active,6.564040319387937,3.402133008467081,Gbagada Estate,Lagos
USR_21003,Household,12.5,2026-03-24,Free Tier,Active,6.561027135426103,3.396696952131211,Gbagada Estate,Lagos
USR_21004,Household,6.0,2026-03-11,Premium Paid,Active,6.559557218462517,3.3892101834588266,Gbagada Estate,Lagos
USR_21005,Household,6.0,2026-04-17,Premium Paid,Active,6.420558223650844,3.415961411858401,Lekki Phase 1,Lagos
USR_21006,Household,12.5,2026-01-29,Free Tier,Active,6.552239038492305,3.4053148975665155,Gbagada Estate,Lagos
USR_21007,Household,6.0,2026-04-17,Free Tier,Active,6.620025321015759,3.379292423870309,Magodo Phase 2,Lagos
USR_21008,Household,6.0,2026-04-13,Free Tier,Active,6.627286285896069,3.377923647081767,Magodo Phase 2,Lagos
USR_21009,Household,12.5,2026-03-07,Free Tier,Active,6.620244839363402,3.377741066834271,Magodo Phase 2,Lagos
USR_21010,Household,6.0,2026-01-19,Premium Paid,Active,6.619945311855795,3.3678774747710403,Magodo Phase 2,Lagos
USR_21011,Business,50.0,2026-03-09,Free Tier,Active,6.56405607956372,3.3909436490726503,Gbagada Estate,Lagos
USR_21012,Business,50.0,2026-02-27,Free Tier,Active,6.614546967676721,3.383770614984143,Magodo Phase 2,Lagos
USR_21013,Household,12.5,2026-03-11,Free Tier,Active,6.6191366932178575,3.37920593948147,Magodo Phase 2,Lagos
USR_21014,Household,6.0,2026-04-23,Free Tier,Active,6.550780114593245,3.3962290854158894,Gbagada Estate,Lagos
USR_21015,Business,50.0,2026-02-26,Free Tier,Active,6.549442259440336,3.39526088011586,Gbagada Estate,Lagos
USR_21016,Household,12.5,2026-02-06,Premium Paid,Active,6.4263140080117305,3.4263083213818466,Lekki Phase 1,Lagos
USR_21017,Household,12.5,2026-03-02,Free Tier,Active,6.554430723884695,3.4072713043431397,Gbagada Estate,Lagos
USR_21018,Business,25.0,2026-04-02,Free Tier,Active,6.545037607876775,3.398461366452641,Gbagada Estate,Lagos
USR_21019,Household,12.5,2026-01-30,Free Tier,Active,6.429784495776634,3.4303039397214854,Lekki Phase 1,Lagos
USR_21020,Household,12.5,2026-03-12,Free Tier,Active,6.419083170472428,3.423369991698704,Lekki Phase 1,Lagos
USR_21021,Household,12.5,2026-03-14,Premium Paid,Active,6.561272598570559,3.3932385545623847,Gbagada Estate,Lagos
USR_21022,Business,50.0,2026-01-25,Free Tier,Active,6.435625846970479,3.4122808681854857,Lekki Phase 1,Lagos
USR_21023,Business,25.0,2026-04-07,Free Tier,Active,6.6277490925826745,3.384862264423373,Magodo Phase 2,Lagos
USR_21024,Business,25.0,2026-03-06,Free Tier,Active,6.557343953232801,3.397180584879609,Gbagada Estate,Lagos
USR_21025,Household,6.0,2026-04-25,Free Tier,Active,6.418997620329454,3.4303022762664526,Lekki Phase 1,Lagos
USR_21026,Business,50.0,2026-01-06,Premium Paid,Active,6.427505924453831,3.412479934886719,Lekki Phase 1,Lagos
USR_21027,Household,6.0,2026-01-18,Free Tier,Active,6.431896421426575,3.421536745071525,Lekki Phase 1,Lagos
USR_21028,Household,12.5,2026-01-10,Premium Paid,Active,6.420586906348848,3.416185436186205,Lekki Phase 1,Lagos
USR_21029,Household,6.0,2026-04-02,Free Tier,Active,6.545489813609117,3.3998858707941717,Gbagada Estate,Lagos
USR_21030,Household,12.5,2026-01-11,Free Tier,Active,6.43054058958504,3.4220148459671087,Lekki Phase 1,Lagos
USR_21031,Household,6.0,2026-04-07,Free Tier,Active,6.434442042660052,3.42912017642616,Lekki Phase 1,Lagos
USR_21032,Household,12.5,2026-03-06,Free Tier,Active,6.430412487933662,3.4121551295941486,Lekki Phase 1,Lagos
USR_21033,Household,12.5,2026-03-18,Premium Paid,Retained,6.627004593114955,3.374559984338407,Magodo Phase 2,Lagos
USR_21034,Household,6.0,2026-04-11,Free Tier,Active,6.624411149664528,3.3791816120403775,Magodo Phase 2,Lagos
USR_21035,Household,6.0,2026-03-25,Free Tier,Retained,6.551204732286541,3.406741970103436,Gbagada Estate,Lagos
USR_21036,Household,6.0,2026-03-06,Free Tier,Retained,6.546879497334995,3.4018302361456207,Gbagada Estate,Lagos
USR_21037,Household,12.5,2026-02-21,Premium Paid,Active,6.613187191599131,3.3846930221081033,Magodo Phase 2,Lagos
USR_21038,Household,12.5,2026-03-08,Free Tier,Active,6.6153500826647615,3.3680976846029513,Magodo Phase 2,Lagos
USR_21039,Household,12.5,2026-03-23,Free Tier,Active,6.424760152661045,3.4193713257207814,Lekki Phase 1,Lagos
USR_21040,Household,6.0,2026-04-15,Free Tier,Active,6.4223860014464575,3.4236024332185426,Lekki Phase 1,Lagos
USR_21041,Household,12.5,2026-03-19,Free Tier,Active,6.621958281960839,3.366883511780822,Magodo Phase 2,Lagos
USR_21042,Household,12.5,2026-01-31,Free Tier,Active,6.550593041245106,3.4046086582714636,Gbagada Estate,Lagos
USR_21043,Household,12.5,2026-04-01,Free Tier,Active,6.626894030697238,3.3806974170715973,Magodo Phase 2,Lagos
USR_21044,Business,50.0,2026-01-17,Premium Paid,Active,6.5581623384816705,3.394619460427661,Gbagada Estate,Lagos
USR_21045,Household,6.0,2026-02-24,Free Tier,Active,6.6150932784415355,3.371649343680662,Magodo Phase 2,Lagos
USR_21046,Household,6.0,2026-04-20,Premium Paid,Active,6.4347357060037025,3.431509415955661,Lekki Phase 1,Lagos
USR_21047,Household,6.0,2026-04-03,Free Tier,Active,6.554076940294831,3.388594007098461,Gbagada Estate,Lagos
USR_21048,Business,25.0,2026-02-05,Free Tier,Active,6.420900896242684,3.4183416115063254,Lekki Phase 1,Lagos
USR_21049,Household,6.0,2026-04-11,Premium Paid,Active,6.624671706971859,3.3677018729161063,Magodo Phase 2,Lagos
USR_21050,Business,25.0,2026-01-26,Free Tier,Suspended,6.563067145974197,3.395701673465688,Gbagada Estate,Lagos
USR_21051,Household,12.5,2026-02-22,Premium Paid,Active,6.562451684358496,3.4040104360551404,Gbagada Estate,Lagos
USR_21052,Business,50.0,2026-01-17,Free Tier,Active,6.559308745450312,3.4005343915956447,Gbagada Estate,Lagos
USR_21053,Household,12.5,2026-03-27,Free Tier,Active,6.430635676341036,3.424660064704325,Lekki Phase 1,Lagos
USR_21054,Business,50.0,2026-01-25,Premium Paid,Active,6.6256744277405115,3.377274564627967,Magodo Phase 2,Lagos
USR_21055,Household,12.5,2026-01-02,Free Tier,Active,6.437828280369658,3.4265458113485137,Lekki Phase 1,Lagos
USR_21056,Household,6.0,2026-04-29,Free Tier,Active,6.55973892776785,3.4058492563016736,Gbagada Estate,Lagos
USR_21057,Household,12.5,2026-03-27,Free Tier,Active,6.422412795254517,3.4135760831819013,Lekki Phase 1,Lagos
USR_21058,Household,6.0,2026-01-05,Premium Paid,Active,6.553857888731971,3.3986816139123857,Gbagada Estate,Lagos
USR_21059,Household,12.5,2026-01-04,Free Tier,Retained,6.434683635598998,3.4207756715856465,Lekki Phase 1,Lagos
USR_21060,Business,25.0,2026-02-05,Free Tier,Active,6.624517060510886,3.376741418770269,Magodo Phase 2,Lagos
USR_21061,Business,50.0,2026-01-06,Free Tier,Active,6.418864055675147,3.4242042979319383,Lekki Phase 1,Lagos
USR_21062,Household,6.0,2026-04-26,Premium Paid,Active,6.434660865715485,3.415050010961516,Lekki Phase 1,Lagos
USR_21063,Household,6.0,2026-01-21,Premium Paid,Active,6.4299866346785315,3.423772210888928,Lekki Phase 1,Lagos
USR_21064,Household,12.5,2026-03-18,Free Tier,Active,6.421383699281127,3.4143692714746146,Lekki Phase 1,Lagos
USR_21065,Household,6.0,2026-04-28,Free Tier,Active,6.63270103885953,3.3740743833930606,Magodo Phase 2,Lagos
USR_21066,Household,12.5,2026-04-11,Premium Paid,Active,6.54874843457447,3.3918264908890876,Gbagada Estate,Lagos
USR_21067,Household,12.5,2026-04-29,Free Tier,Retained,6.557552034271665,3.4005889059465457,Gbagada Estate,Lagos
USR_21068,Household,12.5,2026-03-30,Free Tier,Active,6.557071042459748,3.390160120550229,Gbagada Estate,Lagos
USR_21069,Household,12.5,2026-01-26,Free Tier,Active,6.630970691669969,3.3739853279361807,Magodo Phase 2,Lagos
USR_21070,Household,12.5,2026-02-24,Free Tier,Active,6.619367388128607,3.375447228944955,Magodo Phase 2,Lagos
USR_21071,Household,6.0,2026-02-08,Free Tier,Active,6.425901321314952,3.4291715400627827,Lekki Phase 1,Lagos
USR_21072,Household,12.5,2026-03-25,Free Tier,Active,6.631685219503958,3.372269064328992,Magodo Phase 2,Lagos
USR_21073,Household,12.5,2026-02-02,Free Tier,Active,6.561478716149199,3.4040304625906614,Gbagada Estate,Lagos
USR_21074,Business,50.0,2026-01-14,Premium Paid,Active,6.631716153446895,3.3711150062437176,Magodo Phase 2,Lagos
USR_21075,Household,6.0,2026-02-25,Free Tier,Active,6.555739183002419,3.393890891694809,Gbagada Estate,Lagos
USR_21076,Household,12.5,2026-04-10,Free Tier,Active,6.629581889809687,3.366306483811421,Magodo Phase 2,Lagos
USR_21077,Household,12.5,2026-03-22,Free Tier,Active,6.624396383257728,3.3729840686254384,Magodo Phase 2,Lagos
USR_21078,Household,12.5,2026-01-21,Free Tier,Active,6.550653674141556,3.4012981264772986,Gbagada Estate,Lagos
USR_21079,Business,25.0,2026-02-15,Free Tier,Active,6.56122968898628,3.400583907827867,Gbagada Estate,Lagos
USR_21080,Household,6.0,2026-01-16,Premium Paid,Active,6.630163459572935,3.3714919422376206,Magodo Phase 2,Lagos
USR_21081,Household,12.5,2026-04-20,Free Tier,Active,6.6234900370953,3.3752107307813413,Magodo Phase 2,Lagos
USR_21082,Household,12.5,2026-01-16,Free Tier,Active,6.418332897990061,3.423036242862815,Lekki Phase 1,Lagos
USR_21083,Business,50.0,2026-04-30,Free Tier,Active,6.557430486482923,3.4002382880883815,Gbagada Estate,Lagos
USR_21084,Business,25.0,2026-03-25,Free Tier,Active,6.432825597975668,3.4233267905690616,Lekki Phase 1,Lagos
USR_21085,Household,6.0,2026-01-29,Free Tier,Active,6.6144350050970155,3.368528910481694,Magodo Phase 2,Lagos
USR_21086,Household,12.5,2026-04-02,Premium Paid,Active,6.5561294915508785,3.393899583839473,Gbagada Estate,Lagos
USR_21087,Household,12.5,2026-01-08,Free Tier,Active,6.614692902580695,3.374792054868971,Magodo Phase 2,Lagos
USR_21088,Business,50.0,2026-03-29,Premium Paid,Active,6.555286451961673,3.3949749197669923,Gbagada Estate,Lagos
USR_21089,Household,12.5,2026-01-03,Free Tier,Active,6.627508674044516,3.379075412162025,Magodo Phase 2,Lagos
USR_21090,Business,25.0,2026-03-30,Free Tier,Active,6.424756367221833,3.4269974505781713,Lekki Phase 1,Lagos
USR_21091,Household,12.5,2026-01-19,Free Tier,Active,6.43107390085066,3.424648907574358,Lekki Phase 1,Lagos
USR_21092,Household,6.0,2026-04-07,Free Tier,Active,6.4291685540157415,3.412127793361771,Lekki Phase 1,Lagos
USR_21093,Household,12.5,2026-03-07,Free Tier,Suspended,6.558130143669538,3.3959208358221833,Gbagada Estate,Lagos
USR_21094,Household,12.5,2026-03-20,Premium Paid,Active,6.5630521942031725,3.404759695421544,Gbagada Estate,Lagos
USR_21095,Household,12.5,2026-03-27,Free Tier,Active,6.555953889390626,3.3934436396363856,Gbagada Estate,Lagos
USR_21096,Household,12.5,2026-03-15,Free Tier,Active,6.422174347865553,3.418707696753551,Lekki Phase 1,Lagos
USR_21097,Household,12.5,2026-03-23,Free Tier,Active,6.5537313588716,3.394321310200779,Gbagada Estate,Lagos
USR_21098,Household,12.5,2026-01-22,Free Tier,Active,6.62339858990785,3.3695074085102634,Magodo Phase 2,Lagos
USR_21099,Household,12.5,2026-02-15,Premium Paid,Active,6.56375425625651,3.3905584910993,Gbagada Estate,Lagos
USR_21100,Household,6.0,2026-04-23,Free Tier,Active,6.436738882793087,3.430171560228054,Lekki Phase 1,Lagos
USR_21101,Business,25.0,2026-04-01,Premium Paid,Active,6.4286072096363895,3.4263982054367217,Lekki Phase 1,Lagos
USR_21102,Business,25.0,2026-01-13,Free Tier,Active,6.621820965959452,3.3788006915508486,Magodo Phase 2,Lagos
USR_21103,Business,50.0,2026-02-02,Free Tier,Active,6.551011518748422,3.394423180395709,Gbagada Estate,Lagos
USR_21104,Business,25.0,2026-01-05,Premium Paid,Active,6.55576459572339,3.3983625934836796,Gbagada Estate,Lagos
USR_21105,Household,12.5,2026-03-31,Free Tier,Active,6.624690727382999,3.3719332116257403,Magodo Phase 2,Lagos
USR_21106,Household,12.5,2026-03-18,Premium Paid,Retained,6.62043915663634,3.3678779592125783,Magodo Phase 2,Lagos
USR_21107,Household,12.5,2026-01-27,Free Tier,Active,6.419145527445444,3.41696914259346,Lekki Phase 1,Lagos
USR_21108,Household,12.5,2026-03-19,Free Tier,Active,6.545684937186611,3.390475494172695,Gbagada Estate,Lagos
USR_21109,Household,12.5,2026-01-24,Premium Paid,Active,6.629358568107879,3.3669774739403335,Magodo Phase 2,Lagos
USR_21110,Household,6.0,2026-03-08,Free Tier,Active,6.557378855878695,3.393851154976308,Gbagada Estate,Lagos
USR_21111,Household,12.5,2026-04-21,Premium Paid,Active,6.630530913614162,3.3758998456915497,Magodo Phase 2,Lagos
USR_21112,Household,12.5,2026-04-25,Premium Paid,Active,6.4242115291865565,3.4222527787137884,Lekki Phase 1,Lagos
USR_21113,Household,6.0,2026-03-04,Free Tier,Active,6.620739160380905,3.3774860212933966,Magodo Phase 2,Lagos
USR_21114,Household,12.5,2026-04-23,Free Tier,Active,6.615390657366527,3.386139810056251,Magodo Phase 2,Lagos
USR_21115,Household,12.5,2026-04-04,Premium Paid,Active,6.621611117553934,3.373164612794147,Magodo Phase 2,Lagos
USR_21116,Household,12.5,2026-04-09,Free Tier,Suspended,6.6273041969663256,3.3734779881299066,Magodo Phase 2,Lagos
USR_21117,Business,25.0,2026-02-17,Free Tier,Active,6.629765486100575,3.3752854144872084,Magodo Phase 2,Lagos
USR_21118,Household,12.5,2026-03-04,Free Tier,Active,6.558591168265308,3.390549064328838,Gbagada Estate,Lagos
USR_21119,Household,6.0,2026-03-19,Free Tier,Active,6.435022383711102,3.426614359735562,Lekki Phase 1,Lagos
USR_21120,Business,25.0,2026-01-12,Free Tier,Active,6.422334335569239,3.4148057201949156,Lekki Phase 1,Lagos
USR_21121,Business,50.0,2026-01-28,Free Tier,Active,6.619425846974512,3.385721411720638,Magodo Phase 2,Lagos
USR_21122,Business,50.0,2026-02-13,Free Tier,Active,6.6182366314913414,3.3753225441789327,Magodo Phase 2,Lagos
USR_21123,Household,12.5,2026-04-03,Free Tier,Suspended,6.544800404514347,3.3963445505913246,Gbagada Estate,Lagos
USR_21124,Household,6.0,2026-02-12,Free Tier,Active,6.624526400308662,3.3852624922501593,Magodo Phase 2,Lagos
USR_21125,Household,12.5,2026-01-17,Free Tier,Active,6.623434720898802,3.3825821465235535,Magodo Phase 2,Lagos
USR_21126,Household,12.5,2026-02-09,Premium Paid,Active,6.555142552851378,3.3892157002687107,Gbagada Estate,Lagos
USR_21127,Household,6.0,2026-02-18,Free Tier,Retained,6.619400165503795,3.377710990156622,Magodo Phase 2,Lagos
USR_21128,Household,12.5,2026-03-26,Free Tier,Active,6.563211879318622,3.405582607195025,Gbagada Estate,Lagos
USR_21129,Household,6.0,2026-02-26,Free Tier,Active,6.422667112283577,3.416302196600383,Lekki Phase 1,Lagos
USR_21130,Household,12.5,2026-03-28,Free Tier,Active,6.617123459342278,3.38464997792605,Magodo Phase 2,Lagos
USR_21131,Household,12.5,2026-03-25,Free Tier,Active,6.435153323062034,3.427397668645059,Lekki Phase 1,Lagos
USR_21132,Household,6.0,2026-03-05,Premium Paid,Active,6.620954702284484,3.376287614085975,Magodo Phase 2,Lagos
USR_21133,Household,6.0,2026-03-16,Premium Paid,Active,6.622386634895903,3.371267962151187,Magodo Phase 2,Lagos
USR_21134,Household,6.0,2026-02-26,Free Tier,Active,6.623200560922975,3.366809930957055,Magodo Phase 2,Lagos
USR_21135,Household,6.0,2026-04-08,Free Tier,Active,6.4207362074699486,3.429631791923379,Lekki Phase 1,Lagos
USR_21136,Business,25.0,2026-03-15,Free Tier,Active,6.628133595340628,3.3746573681811816,Magodo Phase 2,Lagos
USR_21137,Household,12.5,2026-03-15,Free Tier,Active,6.554543007245678,3.3957999777191996,Gbagada Estate,Lagos
USR_21138,Household,6.0,2026-04-17,Free Tier,Active,6.4329155973432135,3.4275837435846417,Lekki Phase 1,Lagos
USR_21139,Household,6.0,2026-03-11,Free Tier,Active,6.559465703804063,3.402852234496689,Gbagada Estate,Lagos
USR_21140,Household,12.5,2026-04-10,Free Tier,Active,6.548290086773855,3.3951593995848097,Gbagada Estate,Lagos
USR_21141,Household,12.5,2026-03-29,Premium Paid,Active,6.622496908699674,3.372815859828553,Magodo Phase 2,Lagos
USR_21142,Household,6.0,2026-03-17,Free Tier,Active,6.6281988040031665,3.372787070484999,Magodo Phase 2,Lagos
USR_21143,Household,6.0,2026-02-12,Free Tier,Active,6.420864641735706,3.419880809040966,Lekki Phase 1,Lagos
