order_id,user_id,vendor_id,order_timestamp,peak_ordering_hour,peak_ordering_day,peak_ordering_state,status,gas_cost_ngn,delivery_fee_ngn,total_amount_ngn,commission_paid_ngn,net_platform_revenue_ngn,vendor_response_time_mins,delivery_duration_mins,weight_before_kg,weight_after_kg,photo_before_url,photo_after_url,customer_rating_score,customer_review_text,support_ticket_flag,fraud_flag,ai_prediction_confidence_pct,prediction_error_days,actual_consumption_cycle_days,days_remaining,predicted_refill_date,current_gas_level_pct,is_active_dau,is_active_mau
ORD_700088,USR_20335,VND_514,2026-07-13 17:52:00,17,Monday,Lagos,Delivered,7200.0,1500,8700.0,144.0,144.0,7,69,7.75,13.75,https://flameiq.com_700088.png,https://flameiq.com_700088.png,5.0,"Honest weight, highly recommended.",0,0,94.3,1,19,0,2026-07-13,0.0,0,1
ORD_700089,USR_20404,VND_541,2026-04-29 20:30:00,20,Wednesday,Lagos,Delivered,15625.0,1000,16625.0,312.5,312.5,1,53,13.54,26.04,https://flameiq.com_700089.png,https://flameiq.com_700089.png,5.0,Excellent and very fast!,0,0,94.2,0,38,25,2026-05-24,65.8,0,0
ORD_700090,USR_21194,VND_513,2026-02-04 16:03:00,16,Wednesday,Lagos,Delivered,16875.0,1500,18375.0,337.5,337.5,3,66,13.85,26.35,https://flameiq.com_700090.png,https://flameiq.com_700090.png,3.0,Delay in vendor accepting my order.,0,0,99.3,-1,39,0,2026-02-04,0.0,1,1
ORD_700091,USR_21011,VND_538,2026-05-21 18:00:00,18,Thursday,Lagos,Delivered,67500.0,1000,68500.0,1350.0,1350.0,2,93,35.23,85.23,https://flameiq.com_700091.png,https://flameiq.com_700091.png,5.0,"Clean cylinder, great service.",0,0,91.0,-1,21,13,2026-06-03,61.9,0,0
ORD_700092,USR_21219,VND_519,2026-05-27 16:30:00,16,Wednesday,Lagos,Delivered,8100.0,1000,9100.0,162.0,662.0,8,154,7.6,13.6,https://flameiq.com_700092.png,https://flameiq.com_700092.png,5.0,"Clean cylinder, great service.",0,0,90.0,0,14,2,2026-05-29,14.3,0,1
ORD_700093,USR_21054,VND_535,2026-04-07 17:52:00,17,Tuesday,Lagos,Delivered,60000.0,1000,61000.0,1200.0,1700.0,2,154,35.21,85.21,https://flameiq.com_700093.png,https://flameiq.com_700093.png,3.0,Delay in vendor accepting my order.,0,0,95.6,1,15,10,2026-04-17,66.7,0,1
ORD_700094,USR_20227,VND_519,2026-05-14 18:42:00,18,Thursday,Lagos,Delivered,16875.0,1000,17875.0,337.5,337.5,2,122,13.56,26.06,https://flameiq.com_700094.png,https://flameiq.com_700094.png,5.0,"Honest weight, highly recommended.",0,0,85.8,-1,56,13,2026-05-27,23.2,0,1
ORD_700095,USR_21048,VND_547,2026-03-12 17:42:00,17,Thursday,Lagos,Delivered,30000.0,1500,31500.0,600.0,600.0,3,51,22.15,47.15,https://flameiq.com_700095.png,https://flameiq.com_700095.png,5.0,"Honest weight, highly recommended.",0,0,85.4,0,7,1,2026-03-13,14.3,0,0
ORD_700096,USR_20324,VND_531,2026-04-27 12:36:00,12,Monday,Lagos,Cancelled,32500.0,1000,33500.0,650.0,650.0,1,93,22.1,47.1,https://flameiq.com_700096.png,https://flameiq.com_700096.png,,N/A,0,0,93.9,1,10,5,2026-05-02,50.0,0,1
ORD_700097,USR_20497,VND_507,2026-06-22 17:20:00,17,Monday,Lagos,Delivered,7500.0,1000,8500.0,150.0,650.0,4,134,7.78,13.78,https://flameiq.com_700097.png,https://flameiq.com_700097.png,5.0,Excellent and very fast!,0,0,98.8,0,19,19,2026-07-11,100.0,1,1
ORD_700098,USR_21050,VND_534,2026-02-24 18:58:00,18,Tuesday,Lagos,Delivered,31250.0,1500,32750.0,625.0,625.0,2,78,22.12,47.12,https://flameiq.com_700098.png,https://flameiq.com_700098.png,5.0,Excellent and very fast!,0,0,87.9,0,15,6,2026-03-02,40.0,1,1
ORD_700099,USR_21046,VND_510,2026-07-03 07:14:00,7,Friday,Lagos,Delivered,7500.0,1000,8500.0,150.0,650.0,5,192,7.88,13.88,https://flameiq.com_700099.png,https://flameiq.com_700099.png,5.0,"Clean cylinder, great service.",0,0,97.7,0,15,13,2026-07-16,86.7,1,1
ORD_700100,USR_21413,VND_526,2026-04-09 07:14:00,7,Thursday,Lagos,Delivered,15000.0,1500,16500.0,300.0,300.0,3,58,13.82,26.32,https://flameiq.com_700100.png,https://flameiq.com_700100.png,2.0,Rider was late.,0,0,96.4,-2,34,25,2026-05-04,73.5,0,1
ORD_700101,USR_20623,VND_514,2026-05-05 07:09:00,7,Tuesday,Lagos,Delivered,15000.0,1500,16500.0,300.0,300.0,3,192,13.75,26.25,https://flameiq.com_700101.png,https://flameiq.com_700101.png,5.0,"Clean cylinder, great service.",0,0,88.6,2,29,18,2026-05-23,62.1,0,1
ORD_700102,USR_20851,VND_531,2026-03-20 12:04:00,12,Friday,Lagos,Delivered,16250.0,1000,17250.0,325.0,325.0,2,78,13.77,26.27,https://flameiq.com_700102.png,https://flameiq.com_700102.png,5.0,"Honest weight, highly recommended.",0,0,93.3,1,20,13,2026-04-02,65.0,1,1
ORD_700103,USR_20739,VND_534,2026-06-09 20:52:00,20,Tuesday,Lagos,Delivered,15625.0,1500,17125.0,312.5,812.5,4,40,13.74,26.24,https://flameiq.com_700103.png,https://flameiq.com_700103.png,5.0,"Honest weight, highly recommended.",0,0,96.8,2,36,9,2026-06-18,25.0,0,1
ORD_700104,USR_20501,VND_527,2026-01-27 19:37:00,19,Tuesday,Lagos,Delivered,15000.0,1500,16500.0,300.0,800.0,1,171,13.81,26.31,https://flameiq.com_700104.png,https://flameiq.com_700104.png,5.0,"Honest weight, highly recommended.",0,0,95.0,-2,39,36,2026-03-04,92.3,0,1
ORD_700105,USR_20136,VND_501,2026-04-01 07:41:00,7,Wednesday,Lagos,Delivered,8400.0,2000,10400.0,168.0,168.0,1,127,7.67,13.67,https://flameiq.com_700105.png,https://flameiq.com_700105.png,5.0,Excellent and very fast!,0,0,99.2,0,13,0,2026-04-01,0.0,0,1
ORD_700106,USR_20621,VND_531,2026-01-26 20:37:00,20,Monday,Lagos,Delivered,16250.0,1500,17750.0,325.0,325.0,5,33,13.79,26.29,https://flameiq.com_700106.png,https://flameiq.com_700106.png,5.0,"Clean cylinder, great service.",0,0,98.2,0,25,25,2026-02-20,100.0,1,1
ORD_700107,USR_20465,VND_500,2026-03-25 17:40:00,17,Wednesday,Lagos,Cancelled,8400.0,1000,9400.0,168.0,168.0,1,72,7.64,13.64,https://flameiq.com_700107.png,https://flameiq.com_700107.png,,N/A,0,0,94.8,2,14,14,2026-04-08,100.0,0,0
ORD_700108,USR_20443,VND_510,2026-06-16 20:01:00,20,Tuesday,Lagos,Delivered,15625.0,2000,17625.0,312.5,312.5,1,159,13.67,26.17,https://flameiq.com_700108.png,https://flameiq.com_700108.png,4.0,Excellent and very fast!,0,0,98.2,0,28,22,2026-07-08,78.6,0,1
ORD_700109,USR_20525,VND_527,2026-05-14 12:54:00,12,Thursday,Lagos,Delivered,15000.0,1500,16500.0,300.0,300.0,1,87,13.54,26.04,https://flameiq.com_700109.png,https://flameiq.com_700109.png,5.0,"Honest weight, highly recommended.",0,0,90.5,-1,47,40,2026-06-23,85.1,0,1
ORD_700110,USR_20224,VND_509,2026-04-11 20:26:00,20,Saturday,Lagos,Delivered,7800.0,1000,8800.0,156.0,156.0,9,171,7.79,13.79,https://flameiq.com_700110.png,https://flameiq.com_700110.png,4.0,"Clean cylinder, great service.",0,0,86.5,0,17,8,2026-04-19,47.1,0,1
ORD_700111,USR_20014,VND_534,2026-01-31 08:30:00,8,Saturday,Lagos,Delivered,15625.0,1000,16625.0,312.5,812.5,3,90,13.83,26.33,https://flameiq.com_700111.png,https://flameiq.com_700111.png,4.0,Excellent and very fast!,0,0,89.3,0,17,6,2026-02-06,35.3,1,1
ORD_700112,USR_20317,VND_530,2026-02-28 19:00:00,19,Saturday,Lagos,Delivered,15625.0,1000,16625.0,312.5,312.5,3,95,13.76,26.26,https://flameiq.com_700112.png,https://flameiq.com_700112.png,3.0,Gas price is a bit high.,0,0,92.1,0,27,1,2026-03-01,3.7,1,1
ORD_700113,USR_20978,VND_542,2026-04-09 12:32:00,12,Thursday,Lagos,Delivered,16875.0,1000,17875.0,337.5,837.5,1,175,13.52,26.02,https://flameiq.com_700113.png,https://flameiq.com_700113.png,5.0,"Honest weight, highly recommended.",0,0,88.9,1,37,2,2026-04-11,5.4,0,0
ORD_700114,USR_20456,VND_502,2026-02-12 20:45:00,20,Thursday,Lagos,Delivered,16875.0,1000,17875.0,337.5,337.5,4,43,13.88,26.38,https://flameiq.com_700114.png,https://flameiq.com_700114.png,5.0,Excellent and very fast!,0,0,99.1,1,25,11,2026-02-23,44.0,0,1
ORD_700115,USR_21482,VND_524,2026-03-16 20:47:00,20,Monday,Lagos,Delivered,17500.0,1500,19000.0,350.0,350.0,5,37,13.88,26.38,https://flameiq.com_700115.png,https://flameiq.com_700115.png,4.0,"Clean cylinder, great service.",1,0,95.5,-2,34,19,2026-04-04,55.9,1,1
ORD_700116,USR_20521,VND_522,2026-06-12 16:20:00,16,Friday,Lagos,Delivered,16250.0,1500,17750.0,325.0,325.0,1,109,13.67,26.17,https://flameiq.com_700116.png,https://flameiq.com_700116.png,5.0,Excellent and very fast!,0,0,93.3,0,30,2,2026-06-14,6.7,1,1
ORD_700117,USR_21314,VND_522,2026-03-20 20:47:00,20,Friday,Lagos,Delivered,7800.0,1000,8800.0,156.0,156.0,1,65,7.52,13.52,https://flameiq.com_700117.png,https://flameiq.com_700117.png,4.0,"Honest weight, highly recommended.",0,0,90.3,0,15,2,2026-03-22,13.3,0,1
ORD_700118,USR_20570,VND_534,2026-03-21 16:49:00,16,Saturday,Lagos,Delivered,15625.0,1000,16625.0,312.5,312.5,3,26,13.84,26.34,https://flameiq.com_700118.png,https://flameiq.com_700118.png,4.0,Excellent and very fast!,0,0,97.4,1,18,4,2026-03-25,22.2,0,1
ORD_700119,USR_21221,VND_504,2026-03-15 17:51:00,17,Sunday,Lagos,Delivered,16250.0,1500,17750.0,325.0,325.0,4,231,13.65,26.15,https://flameiq.com_700119.png,https://flameiq.com_700119.png,5.0,Excellent and very fast!,0,0,90.4,-1,28,20,2026-04-04,71.4,1,1
ORD_700120,USR_21358,VND_527,2026-06-11 12:32:00,12,Thursday,Lagos,Delivered,7200.0,2000,9200.0,144.0,644.0,1,109,7.87,13.87,https://flameiq.com_700120.png,https://flameiq.com_700120.png,5.0,Excellent and very fast!,0,0,89.1,0,14,10,2026-06-21,71.4,0,1
ORD_700121,USR_20730,VND_508,2026-04-04 07:05:00,7,Saturday,Lagos,Delivered,15000.0,1500,16500.0,300.0,300.0,3,151,13.68,26.18,https://flameiq.com_700121.png,https://flameiq.com_700121.png,4.0,"Clean cylinder, great service.",0,0,97.1,0,26,4,2026-04-08,15.4,0,1
ORD_700122,USR_20423,VND_512,2026-04-29 16:24:00,16,Wednesday,Lagos,Orders Received,16875.0,1500,18375.0,337.5,337.5,2,58,13.66,26.16,https://flameiq.com_700122.png,https://flameiq.com_700122.png,,N/A,0,0,93.3,2,31,30,2026-05-29,96.8,0,1
ORD_700123,USR_20978,VND_545,2026-05-05 19:40:00,19,Tuesday,Lagos,Delivered,17500.0,2000,19500.0,350.0,850.0,2,31,13.83,26.33,https://flameiq.com_700123.png,https://flameiq.com_700123.png,3.0,Delay in vendor accepting my order.,0,0,86.8,0,29,1,2026-05-06,3.4,0,0
ORD_700124,USR_21083,VND_529,2026-05-27 08:07:00,8,Wednesday,Lagos,Delivered,60000.0,1000,61000.0,1200.0,1200.0,1,43,35.1,85.1,https://flameiq.com_700124.png,https://flameiq.com_700124.png,5.0,"Honest weight, highly recommended.",0,0,85.9,2,15,13,2026-06-09,86.7,1,1
ORD_700125,USR_20652,VND_535,2026-04-11 18:38:00,18,Saturday,Lagos,Delivered,15000.0,2000,17000.0,300.0,300.0,1,125,13.59,26.09,https://flameiq.com_700125.png,https://flameiq.com_700125.png,4.0,Excellent and very fast!,0,0,86.6,0,16,16,2026-04-27,100.0,1,1
ORD_700126,USR_20282,VND_534,2026-07-02 19:06:00,19,Thursday,Lagos,Delivered,15625.0,1500,17125.0,312.5,312.5,1,41,13.66,26.16,https://flameiq.com_700126.png,https://flameiq.com_700126.png,4.0,"Clean cylinder, great service.",0,0,89.6,-1,31,29,2026-07-31,93.5,0,1
ORD_700127,USR_20691,VND_504,2026-04-12 12:22:00,12,Sunday,Lagos,Delivered,16250.0,1000,17250.0,325.0,325.0,11,163,13.56,26.06,https://flameiq.com_700127.png,https://flameiq.com_700127.png,5.0,"Honest weight, highly recommended.",0,0,87.7,-2,36,29,2026-05-11,80.6,0,1
ORD_700128,USR_20702,VND_515,2026-04-19 08:06:00,8,Sunday,Lagos,Delivered,16250.0,2000,18250.0,325.0,325.0,3,31,13.85,26.35,https://flameiq.com_700128.png,https://flameiq.com_700128.png,5.0,Excellent and very fast!,0,0,97.3,1,38,23,2026-05-12,60.5,0,1
ORD_700129,USR_21156,VND_501,2026-06-25 16:47:00,16,Thursday,Lagos,Delivered,17500.0,1500,19000.0,350.0,350.0,3,61,13.72,26.22,https://flameiq.com_700129.png,https://flameiq.com_700129.png,4.0,"Honest weight, highly recommended.",0,0,93.8,0,20,7,2026-07-02,35.0,1,1
ORD_700130,USR_20457,VND_540,2026-04-29 17:49:00,17,Wednesday,Lagos,Delivered,15000.0,1500,16500.0,300.0,300.0,2,47,13.85,26.35,https://flameiq.com_700130.png,https://flameiq.com_700130.png,5.0,Excellent and very fast!,0,0,98.7,0,37,33,2026-06-01,89.2,1,1
ORD_700131,USR_21358,VND_545,2026-06-14 20:29:00,20,Sunday,Lagos,Delivered,8400.0,2000,10400.0,168.0,668.0,5,40,7.58,13.58,https://flameiq.com_700131.png,https://flameiq.com_700131.png,5.0,"Clean cylinder, great service.",0,0,95.8,0,17,2,2026-06-16,11.8,0,1
ORD_700132,USR_20724,VND_507,2026-05-24 18:03:00,18,Sunday,Lagos,Delivered,15625.0,1500,17125.0,312.5,812.5,1,99,13.81,26.31,https://flameiq.com_700132.png,https://flameiq.com_700132.png,5.0,Excellent and very fast!,0,0,94.8,5,39,16,2026-06-09,41.0,1,1
ORD_700133,USR_20106,VND_508,2026-04-22 17:11:00,17,Wednesday,Lagos,Delivered,15000.0,1500,16500.0,300.0,800.0,6,31,13.82,26.32,https://flameiq.com_700133.png,https://flameiq.com_700133.png,3.0,Gas price is a bit high.,0,0,98.4,0,39,2,2026-04-24,5.1,1,1
ORD_700134,USR_20693,VND_538,2026-04-15 19:43:00,19,Wednesday,Lagos,Delivered,16875.0,1500,18375.0,337.5,337.5,1,203,13.58,26.08,https://flameiq.com_700134.png,https://flameiq.com_700134.png,5.0,"Honest weight, highly recommended.",0,0,99.0,0,16,2,2026-04-17,12.5,0,1
ORD_700135,USR_20798,VND_544,2026-06-27 16:03:00,16,Saturday,Lagos,Delivered,15000.0,1000,16000.0,300.0,800.0,1,34,13.6,26.1,https://flameiq.com_700135.png,https://flameiq.com_700135.png,2.0,Rider was late.,0,0,85.5,0,36,1,2026-06-28,2.8,0,1
ORD_700136,USR_21467,VND_513,2026-05-05 16:34:00,16,Tuesday,Lagos,Delivered,8100.0,1500,9600.0,162.0,162.0,1,103,7.83,13.83,https://flameiq.com_700136.png,https://flameiq.com_700136.png,5.0,"Clean cylinder, great service.",0,0,86.4,5,18,10,2026-05-15,55.6,0,1
ORD_700137,USR_20994,VND_540,2026-04-20 18:27:00,18,Monday,Lagos,Delivered,15000.0,1500,16500.0,300.0,300.0,4,238,13.68,26.18,https://flameiq.com_700137.png,https://flameiq.com_700137.png,5.0,"Honest weight, highly recommended.",0,0,98.0,-1,36,21,2026-05-11,58.3,0,1
ORD_700138,USR_21135,VND_532,2026-05-09 20:21:00,20,Saturday,Lagos,Delivered,7800.0,2000,9800.0,156.0,156.0,1,35,7.57,13.57,https://flameiq.com_700138.png,https://flameiq.com_700138.png,5.0,Excellent and very fast!,0,0,88.1,1,13,12,2026-05-21,92.3,0,1
ORD_700139,USR_20882,VND_520,2026-04-14 07:40:00,7,Tuesday,Lagos,Delivered,7200.0,1500,8700.0,144.0,144.0,2,43,7.64,13.64,https://flameiq.com_700139.png,https://flameiq.com_700139.png,4.0,"Honest weight, highly recommended.",0,0,98.5,-2,13,3,2026-04-17,23.1,0,1
ORD_700140,USR_21442,VND_547,2026-03-05 12:14:00,12,Thursday,Lagos,Delivered,7200.0,1000,8200.0,144.0,144.0,3,91,7.61,13.61,https://flameiq.com_700140.png,https://flameiq.com_700140.png,3.0,Gas price is a bit high.,0,0,98.3,-1,14,9,2026-03-14,64.3,0,1
ORD_700141,USR_21169,VND_530,2026-04-05 12:27:00,12,Sunday,Lagos,Delivered,15625.0,1500,17125.0,312.5,312.5,6,57,13.6,26.1,https://flameiq.com_700141.png,https://flameiq.com_700141.png,5.0,"Honest weight, highly recommended.",0,0,91.5,0,26,17,2026-04-22,65.4,1,1
ORD_700142,USR_20664,VND_503,2026-01-15 07:36:00,7,Thursday,Lagos,Delivered,7200.0,1000,8200.0,144.0,144.0,1,69,7.7,13.7,https://flameiq.com_700142.png,https://flameiq.com_700142.png,4.0,Excellent and very fast!,0,0,91.5,2,13,7,2026-01-22,53.8,0,0
ORD_700143,USR_20599,VND_524,2026-04-20 16:08:00,16,Monday,Lagos,Delivered,8400.0,1000,9400.0,168.0,168.0,2,44,7.56,13.56,https://flameiq.com_700143.png,https://flameiq.com_700143.png,2.0,Gas price is a bit high.,0,0,85.3,0,15,15,2026-05-05,100.0,1,1
ORD_700144,USR_20511,VND_510,2026-03-24 12:18:00,12,Tuesday,Lagos,Delivered,15625.0,1000,16625.0,312.5,812.5,3,140,13.72,26.22,https://flameiq.com_700144.png,https://flameiq.com_700144.png,5.0,"Clean cylinder, great service.",0,0,87.0,0,40,10,2026-04-03,25.0,0,1
ORD_700145,USR_21123,VND_511,2026-06-20 18:16:00,18,Saturday,Lagos,Delivered,15000.0,1500,16500.0,300.0,300.0,2,217,13.52,26.02,https://flameiq.com_700145.png,https://flameiq.com_700145.png,4.0,"Clean cylinder, great service.",0,0,92.4,0,28,13,2026-07-03,46.4,0,1
ORD_700146,USR_20473,VND_516,2026-01-29 19:08:00,19,Thursday,Lagos,Delivered,60000.0,1500,61500.0,1200.0,1200.0,6,107,35.04,85.04,https://flameiq.com_700146.png,https://flameiq.com_700146.png,5.0,"Honest weight, highly recommended.",0,0,85.2,-2,13,9,2026-02-07,69.2,1,1
ORD_700147,USR_20068,VND_532,2026-03-01 12:23:00,12,Sunday,Lagos,Delivered,7800.0,1500,9300.0,156.0,156.0,3,63,7.52,13.52,https://flameiq.com_700147.png,https://flameiq.com_700147.png,5.0,"Clean cylinder, great service.",0,0,88.4,1,19,7,2026-03-08,36.8,0,1
ORD_700148,USR_20528,VND_542,2026-07-05 12:27:00,12,Sunday,Lagos,Delivered,16875.0,1000,17875.0,337.5,337.5,1,68,13.56,26.06,https://flameiq.com_700148.png,https://flameiq.com_700148.png,5.0,Excellent and very fast!,0,0,94.4,5,18,12,2026-07-17,66.7,0,1
ORD_700149,USR_20112,VND_541,2026-06-11 17:18:00,17,Thursday,Lagos,Delivered,31250.0,1000,32250.0,625.0,625.0,2,86,22.17,47.17,https://flameiq.com_700149.png,https://flameiq.com_700149.png,5.0,"Clean cylinder, great service.",0,0,97.1,0,9,1,2026-06-12,11.1,0,0
ORD_700150,USR_20138,VND_518,2026-04-16 20:33:00,20,Thursday,Lagos,Delivered,15625.0,1500,17125.0,312.5,312.5,5,198,13.81,26.31,https://flameiq.com_700150.png,https://flameiq.com_700150.png,5.0,"Clean cylinder, great service.",0,0,92.7,0,37,35,2026-05-21,94.6,0,1
ORD_700151,USR_20114,VND_500,2026-04-14 16:08:00,16,Tuesday,Lagos,Delivered,8400.0,1500,9900.0,168.0,168.0,4,97,7.78,13.78,https://flameiq.com_700151.png,https://flameiq.com_700151.png,2.0,Gas price is a bit high.,0,0,90.4,-2,9,3,2026-04-17,33.3,0,0
ORD_700152,USR_21199,VND_516,2026-01-03 19:02:00,19,Saturday,Lagos,Delivered,7200.0,1000,8200.0,144.0,144.0,14,30,7.68,13.68,https://flameiq.com_700152.png,https://flameiq.com_700152.png,5.0,"Clean cylinder, great service.",0,0,87.2,0,18,17,2026-01-20,94.4,0,0
ORD_700153,USR_20655,VND_514,2026-05-26 19:31:00,19,Tuesday,Lagos,Delivered,7200.0,1000,8200.0,144.0,644.0,5,156,7.87,13.87,https://flameiq.com_700153.png,https://flameiq.com_700153.png,4.0,"Honest weight, highly recommended.",0,0,94.6,0,15,8,2026-06-03,53.3,1,1
ORD_700154,USR_20343,VND_505,2026-01-09 18:43:00,18,Friday,Lagos,Delivered,8100.0,2000,10100.0,162.0,162.0,1,99,7.77,13.77,https://flameiq.com_700154.png,https://flameiq.com_700154.png,5.0,"Clean cylinder, great service.",0,0,94.1,1,14,6,2026-01-15,42.9,1,1
ORD_700155,USR_20228,VND_529,2026-06-17 16:27:00,16,Wednesday,Lagos,Delivered,60000.0,1000,61000.0,1200.0,1200.0,1,85,35.14,85.14,https://flameiq.com_700155.png,https://flameiq.com_700155.png,5.0,"Clean cylinder, great service.",0,0,91.4,-1,13,12,2026-06-29,92.3,0,0
ORD_700156,USR_20434,VND_501,2026-03-31 18:26:00,18,Tuesday,Lagos,Delivered,17500.0,1500,19000.0,350.0,350.0,2,47,13.55,26.05,https://flameiq.com_700156.png,https://flameiq.com_700156.png,4.0,Excellent and very fast!,0,0,99.4,2,34,19,2026-04-19,55.9,1,1
ORD_700157,USR_20156,VND_531,2026-03-23 08:14:00,8,Monday,Lagos,Delivered,16250.0,1500,17750.0,325.0,325.0,7,61,13.65,26.15,https://flameiq.com_700157.png,https://flameiq.com_700157.png,5.0,"Clean cylinder, great service.",0,0,88.0,-1,33,13,2026-04-05,39.4,0,1
ORD_700158,USR_21377,VND_522,2026-05-31 07:02:00,7,Sunday,Lagos,Delivered,16250.0,2000,18250.0,325.0,825.0,7,49,13.87,26.37,https://flameiq.com_700158.png,https://flameiq.com_700158.png,5.0,Excellent and very fast!,0,0,97.5,0,37,10,2026-06-10,27.0,0,1
ORD_700159,USR_20627,VND_526,2026-05-05 18:47:00,18,Tuesday,Lagos,Delivered,7200.0,1000,8200.0,144.0,644.0,3,30,7.73,13.73,https://flameiq.com_700159.png,https://flameiq.com_700159.png,4.0,Excellent and very fast!,0,0,91.4,1,20,5,2026-05-10,25.0,1,1
ORD_700160,USR_20727,VND_534,2026-03-24 12:06:00,12,Tuesday,Lagos,Delivered,15625.0,1000,16625.0,312.5,312.5,5,113,13.78,26.28,https://flameiq.com_700160.png,https://flameiq.com_700160.png,5.0,"Honest weight, highly recommended.",0,0,87.6,0,37,16,2026-04-09,43.2,1,1
ORD_700161,USR_20138,VND_547,2026-05-25 07:15:00,7,Monday,Lagos,Delivered,15000.0,2000,17000.0,300.0,300.0,2,97,13.57,26.07,https://flameiq.com_700161.png,https://flameiq.com_700161.png,2.0,Delay in vendor accepting my order.,0,0,95.1,1,18,6,2026-05-31,33.3,1,1
ORD_700162,USR_21017,VND_512,2026-04-03 18:27:00,18,Friday,Lagos,Delivered,16875.0,1500,18375.0,337.5,337.5,2,103,13.6,26.1,https://flameiq.com_700162.png,https://flameiq.com_700162.png,3.0,Gas price is a bit high.,0,0,96.0,-1,29,14,2026-04-17,48.3,0,0
ORD_700163,USR_20404,VND_540,2026-05-13 20:35:00,20,Wednesday,Lagos,Delivered,15000.0,1500,16500.0,300.0,300.0,3,30,13.54,26.04,https://flameiq.com_700163.png,https://flameiq.com_700163.png,4.0,"Honest weight, highly recommended.",0,0,86.7,-1,40,18,2026-05-31,45.0,0,1
ORD_700164,USR_20768,VND_501,2026-04-14 18:18:00,18,Tuesday,Lagos,Delivered,17500.0,1000,18500.0,350.0,850.0,5,190,13.61,26.11,https://flameiq.com_700164.png,https://flameiq.com_700164.png,5.0,"Clean cylinder, great service.",0,0,92.8,0,42,5,2026-04-19,11.9,0,1
ORD_700165,USR_20952,VND_508,2026-03-06 18:24:00,18,Friday,Lagos,Delivered,7200.0,1000,8200.0,144.0,144.0,3,47,7.89,13.89,https://flameiq.com_700165.png,https://flameiq.com_700165.png,5.0,Excellent and very fast!,0,0,97.6,2,20,7,2026-03-13,35.0,0,1
ORD_700166,USR_20783,VND_515,2026-03-06 07:53:00,7,Friday,Lagos,Delivered,16250.0,1000,17250.0,325.0,825.0,2,141,13.89,26.39,https://flameiq.com_700166.png,https://flameiq.com_700166.png,5.0,"Honest weight, highly recommended.",0,0,94.9,0,44,20,2026-03-26,45.5,0,1
ORD_700167,USR_21040,VND_543,2026-05-28 19:03:00,19,Thursday,Lagos,Delivered,7500.0,1500,9000.0,150.0,150.0,2,162,7.59,13.59,https://flameiq.com_700167.png,https://flameiq.com_700167.png,5.0,"Clean cylinder, great service.",0,0,89.2,1,18,14,2026-06-11,77.8,1,1
ORD_700168,USR_20085,VND_516,2026-02-23 20:49:00,20,Monday,Lagos,Delivered,15000.0,2000,17000.0,300.0,800.0,1,52,13.61,26.11,https://flameiq.com_700168.png,https://flameiq.com_700168.png,5.0,"Honest weight, highly recommended.",0,0,91.6,-1,29,28,2026-03-23,96.6,0,1
ORD_700169,USR_20995,VND_513,2026-04-05 17:44:00,17,Sunday,Lagos,Delivered,8100.0,1000,9100.0,162.0,162.0,3,40,7.79,13.79,https://flameiq.com_700169.png,https://flameiq.com_700169.png,4.0,Excellent and very fast!,0,0,94.9,1,9,1,2026-04-06,11.1,0,1
ORD_700170,USR_20277,VND_531,2026-07-05 20:16:00,20,Sunday,Lagos,Delivered,7800.0,1500,9300.0,156.0,156.0,5,45,7.74,13.74,https://flameiq.com_700170.png,https://flameiq.com_700170.png,5.0,"Clean cylinder, great service.",1,0,89.1,0,13,10,2026-07-15,76.9,0,1
ORD_700171,USR_20219,VND_549,2026-04-14 08:14:00,8,Tuesday,Lagos,Delivered,17500.0,1000,18500.0,350.0,850.0,2,190,13.6,26.1,https://flameiq.com_700171.png,https://flameiq.com_700171.png,4.0,Excellent and very fast!,0,0,86.0,1,29,7,2026-04-21,24.1,0,1
ORD_700172,USR_21005,VND_537,2026-06-25 08:38:00,8,Thursday,Lagos,Delivered,8100.0,1500,9600.0,162.0,662.0,1,101,7.63,13.63,https://flameiq.com_700172.png,https://flameiq.com_700172.png,5.0,"Clean cylinder, great service.",0,0,92.3,0,13,6,2026-07-01,46.2,0,0
ORD_700173,USR_21447,VND_507,2026-05-13 19:46:00,19,Wednesday,Lagos,Delivered,7500.0,1500,9000.0,150.0,150.0,2,212,7.76,13.76,https://flameiq.com_700173.png,https://flameiq.com_700173.png,3.0,Rider was late.,0,0,99.4,0,13,3,2026-05-16,23.1,0,0
